Case ID,Activity,Timestamp,Case Type,Branch,Ramo,Brocker,Client,Creator,Value,Insurance,State
4514,Realizar devolucion desde suscripcion,2025-01-29 22:34:27.894787+00:00,Renewal,Branch 3,Earthquake Insurance,Veronica,Patrick,Felix,3300,015510,Realizar devolucion desde suscripcion
4514,Enviar a Revisión suscripción,2025-01-30 01:36:21.043273+00:00,Renewal,Branch 3,Earthquake Insurance,Veronica,Patrick,Felix,3300,015510,Enviar a Revisión suscripción
4514,Validar info enviada,2025-01-30 02:54:01.188602+00:00,Renewal,Branch 3,Earthquake Insurance,Veronica,Patrick,Felix,3300,015510,Validar info enviada
4514,Revisión en suscripción,2025-01-30 14:53:49.905347+00:00,Renewal,Branch 3,Earthquake Insurance,Veronica,Patrick,Felix,3300,015510,Revisión en suscripción
4514,Enviar a suscripcion local,2025-01-30 20:49:31.777537+00:00,Renewal,Branch 3,Earthquake Insurance,Veronica,Patrick,Felix,3300,015510,Enviar a suscripcion local
4514,Aprobar solicitud en suscripcion local,2025-01-31 00:40:29.510212+00:00,Renewal,Branch 3,Earthquake Insurance,Veronica,Patrick,Felix,3300,015510,Aprobar solicitud en suscripcion local
4514,Enviar respuesta al area comercial,2025-01-31 04:25:06.678865+00:00,Renewal,Branch 3,Earthquake Insurance,Veronica,Patrick,Felix,3300,015510,Enviar respuesta al area comercial
4514,Declinar por parte del Brocker,2025-01-31 18:22:23.532849+00:00,Renewal,Branch 3,Earthquake Insurance,Veronica,Patrick,Felix,3300,015510,Declinar por parte del Brocker
4514,Aprobar solicitud en suscripcion local,2025-01-31 20:45:11.907025+00:00,Renewal,Branch 3,Earthquake Insurance,Veronica,Patrick,Felix,3300,015510,Aprobar solicitud en suscripcion local
4514,Enviar respuesta al area comercial,2025-02-01 10:53:18.273695+00:00,Renewal,Branch 3,Earthquake Insurance,Veronica,Patrick,Felix,3300,015510,Enviar respuesta al area comercial
4514,Declinar por parte del Brocker,2025-02-01 14:45:18.892642+00:00,Renewal,Branch 3,Earthquake Insurance,Veronica,Patrick,Felix,3300,015510,Declinar por parte del Brocker
4514,Aprobar solicitud en suscripcion local,2025-02-02 08:40:45.941626+00:00,Renewal,Branch 3,Earthquake Insurance,Veronica,Patrick,Felix,3300,015510,Aprobar solicitud en suscripcion local
4514,Enviar respuesta al area comercial,2025-02-02 09:46:58.830685+00:00,Renewal,Branch 3,Earthquake Insurance,Veronica,Patrick,Felix,3300,015510,Enviar respuesta al area comercial
4514,Aceptar (ganado) por parte del Brocker,2025-02-02 15:23:54.711534+00:00,Renewal,Branch 3,Earthquake Insurance,Veronica,Patrick,Felix,3300,015510,Aceptar (ganado) por parte del Brocker
4514,Visado,2025-02-03 00:03:05.775393+00:00,Renewal,Branch 3,Earthquake Insurance,Veronica,Patrick,Felix,3300,015510,Visado
4514,Revisión en emisión,2025-02-03 07:29:06.455770+00:00,Renewal,Branch 3,Earthquake Insurance,Veronica,Patrick,Felix,3300,015510,Revisión en emisión
4514,Control de calidad documental,2025-02-03 12:56:34.933002+00:00,Renewal,Branch 3,Earthquake Insurance,Veronica,Patrick,Felix,3300,015510,Control de calidad documental
4514,Devolucion a emision de control de calidad,2025-02-03 13:51:45.690997+00:00,Renewal,Branch 3,Earthquake Insurance,Veronica,Patrick,Felix,3300,015510,Devolucion a emision de control de calidad
4514,Iniciar facturación,2025-02-04 09:48:03.649605+00:00,Renewal,Branch 3,Earthquake Insurance,Veronica,Patrick,Felix,3300,015510,Iniciar facturación
4514,Generar Factura,2025-02-05 13:52:43.070726+00:00,Renewal,Branch 3,Earthquake Insurance,Veronica,Patrick,Felix,3300,015510,Generar Factura
4514,Contabilizar Factura,2025-02-06 10:40:56.250844+00:00,Renewal,Branch 3,Earthquake Insurance,Veronica,Patrick,Felix,3300,015510,Contabilizar Factura
4514,Generar poliza,2025-02-06 22:50:32.837586+00:00,Renewal,Branch 3,Earthquake Insurance,Veronica,Patrick,Felix,3300,015510,Generar poliza
4514,Enviar factura electronica,2025-02-06 23:16:57.148282+00:00,Renewal,Branch 3,Earthquake Insurance,Veronica,Patrick,Felix,3300,015510,Enviar factura electronica
4514,Respuesta SRI,2025-02-07 04:09:11.927838+00:00,Renewal,Branch 3,Earthquake Insurance,Veronica,Patrick,Felix,3300,015510,Respuesta SRI
4514,Enviar poliza electronica,2025-02-07 09:30:42.286059+00:00,Renewal,Branch 3,Earthquake Insurance,Veronica,Patrick,Felix,3300,015510,Enviar poliza electronica
4514,Firma poliza electronica por parte del cliente,2025-02-07 15:56:46.273343+00:00,Renewal,Branch 3,Earthquake Insurance,Veronica,Patrick,Felix,3300,015510,Firma poliza electronica por parte del cliente
4514,Finalizar envio poliza y factura al cliente,2025-02-07 16:27:01.831930+00:00,Renewal,Branch 3,Earthquake Insurance,Veronica,Patrick,Felix,3300,015510,Finalizar envio poliza y factura al cliente
4514,Finalizar proceso de emision,2025-02-08 12:42:17.798498+00:00,Renewal,Branch 3,Earthquake Insurance,Veronica,Patrick,Felix,3300,015510,Finalizar proceso de emision
4514,Recepcion pago,2025-02-08 14:52:03.211894+00:00,Renewal,Branch 3,Earthquake Insurance,Veronica,Patrick,Felix,3300,015510,Recepcion pago
5014,Ingresar tramite,2025-02-24 23:09:53.199712+00:00,Policy onboarding,Branch 2,Earthquake Insurance,Gina,Travis,Kathryn,3200,035053,Ingresar tramite
5014,Registrar PO,2025-02-25 05:40:17.991419+00:00,Policy onboarding,Branch 2,Earthquake Insurance,Gina,Travis,Kathryn,3200,035053,Registrar PO
5014,Enviar a emision,2025-02-25 12:54:36.967606+00:00,Policy onboarding,Branch 2,Earthquake Insurance,Gina,Travis,Kathryn,3200,035053,Enviar a emision
5014,Revisión en emisión,2025-02-25 15:27:04.217140+00:00,Policy onboarding,Branch 2,Earthquake Insurance,Gina,Travis,Kathryn,3200,035053,Revisión en emisión
5014,Iniciar facturación,2025-02-25 20:40:15.446431+00:00,Policy onboarding,Branch 2,Earthquake Insurance,Gina,Travis,Kathryn,3200,035053,Iniciar facturación
5014,Generar Factura,2025-02-26 10:08:48.446423+00:00,Policy onboarding,Branch 2,Earthquake Insurance,Gina,Travis,Kathryn,3200,035053,Generar Factura
5014,Contabilizar Factura,2025-02-26 18:48:36.768018+00:00,Policy onboarding,Branch 2,Earthquake Insurance,Gina,Travis,Kathryn,3200,035053,Contabilizar Factura
5014,Generar poliza,2025-02-26 23:11:39.852812+00:00,Policy onboarding,Branch 2,Earthquake Insurance,Gina,Travis,Kathryn,3200,035053,Generar poliza
5014,Enviar factura electronica,2025-02-27 04:25:18.175123+00:00,Policy onboarding,Branch 2,Earthquake Insurance,Gina,Travis,Kathryn,3200,035053,Enviar factura electronica
5014,Respuesta SRI,2025-02-27 06:34:50.264613+00:00,Policy onboarding,Branch 2,Earthquake Insurance,Gina,Travis,Kathryn,3200,035053,Respuesta SRI
5014,Enviar poliza electronica,2025-02-28 01:49:57.366810+00:00,Policy onboarding,Branch 2,Earthquake Insurance,Gina,Travis,Kathryn,3200,035053,Enviar poliza electronica
5014,Firma poliza electronica por parte del cliente,2025-03-01 03:37:32.086489+00:00,Policy onboarding,Branch 2,Earthquake Insurance,Gina,Travis,Kathryn,3200,035053,Firma poliza electronica por parte del cliente
5014,Finalizar envio poliza y factura al cliente,2025-03-01 04:30:35.887050+00:00,Policy onboarding,Branch 2,Earthquake Insurance,Gina,Travis,Kathryn,3200,035053,Finalizar envio poliza y factura al cliente
5014,Finalizar proceso de emision,2025-03-01 13:02:14.127729+00:00,Policy onboarding,Branch 2,Earthquake Insurance,Gina,Travis,Kathryn,3200,035053,Finalizar proceso de emision
5014,Recepcion pago,2025-03-01 13:20:50.721491+00:00,Policy onboarding,Branch 2,Earthquake Insurance,Gina,Travis,Kathryn,3200,035053,Recepcion pago
5014,Registro de compromiso,2025-03-02 11:10:00.831610+00:00,Policy onboarding,Branch 2,Earthquake Insurance,Gina,Travis,Kathryn,3200,035053,Registro de compromiso
5014,Enviar a Revisión suscripción,2025-03-03 02:34:00.798601+00:00,Policy onboarding,Branch 2,Earthquake Insurance,Gina,Travis,Kathryn,3200,035053,Enviar a Revisión suscripción
5014,Revisión en suscripción,2025-03-03 15:30:16.602021+00:00,Policy onboarding,Branch 2,Earthquake Insurance,Gina,Travis,Kathryn,3200,035053,Revisión en suscripción
5014,Enviar a suscripcion local,2025-03-03 20:00:10.475468+00:00,Policy onboarding,Branch 2,Earthquake Insurance,Gina,Travis,Kathryn,3200,035053,Enviar a suscripcion local
5014,Aprobar solicitud en suscripcion local,2025-03-04 13:25:57.160731+00:00,Policy onboarding,Branch 2,Earthquake Insurance,Gina,Travis,Kathryn,3200,035053,Aprobar solicitud en suscripcion local
5014,Enviar respuesta al area comercial,2025-03-05 12:01:34.721209+00:00,Policy onboarding,Branch 2,Earthquake Insurance,Gina,Travis,Kathryn,3200,035053,Enviar respuesta al area comercial
5014,Declinar por parte del Brocker,2025-03-05 13:12:35.018092+00:00,Policy onboarding,Branch 2,Earthquake Insurance,Gina,Travis,Kathryn,3200,035053,Declinar por parte del Brocker
3225,Ingresar tramite,2025-01-14 12:18:48.111839+00:00,Policy onboarding,Branch 1,Business Insurance,Jill,Matthew,Lynn,5600,040053,Ingresar tramite
3225,Registrar PO,2025-01-14 20:14:00.785590+00:00,Policy onboarding,Branch 1,Business Insurance,Jill,Matthew,Lynn,5600,040053,Registrar PO
3225,Enviar a emision,2025-01-14 23:18:54.939394+00:00,Policy onboarding,Branch 1,Business Insurance,Jill,Matthew,Lynn,5600,040053,Enviar a emision
3225,Revisión en emisión,2025-01-15 00:43:14.490225+00:00,Policy onboarding,Branch 1,Business Insurance,Jill,Matthew,Lynn,5600,040053,Revisión en emisión
3225,Control de calidad documental,2025-01-15 09:55:48.458356+00:00,Policy onboarding,Branch 1,Business Insurance,Jill,Matthew,Lynn,5600,040053,Control de calidad documental
3225,Devolucion a emision de control de calidad,2025-01-15 13:03:55.658009+00:00,Policy onboarding,Branch 1,Business Insurance,Jill,Matthew,Lynn,5600,040053,Devolucion a emision de control de calidad
3225,Iniciar facturación,2025-01-17 23:07:31.407059+00:00,Policy onboarding,Branch 1,Business Insurance,Jill,Matthew,Lynn,5600,040053,Iniciar facturación
3225,Generar Factura,2025-01-17 23:27:24.834603+00:00,Policy onboarding,Branch 1,Business Insurance,Jill,Matthew,Lynn,5600,040053,Generar Factura
3225,Contabilizar Factura,2025-01-18 05:02:39.186502+00:00,Policy onboarding,Branch 1,Business Insurance,Jill,Matthew,Lynn,5600,040053,Contabilizar Factura
3225,Generar poliza,2025-01-18 12:23:14.173251+00:00,Policy onboarding,Branch 1,Business Insurance,Jill,Matthew,Lynn,5600,040053,Generar poliza
3225,Enviar factura electronica,2025-01-18 14:04:38.449394+00:00,Policy onboarding,Branch 1,Business Insurance,Jill,Matthew,Lynn,5600,040053,Enviar factura electronica
3225,Respuesta SRI,2025-01-18 15:20:22.868218+00:00,Policy onboarding,Branch 1,Business Insurance,Jill,Matthew,Lynn,5600,040053,Respuesta SRI
3225,Enviar poliza electronica,2025-01-18 17:53:39.529039+00:00,Policy onboarding,Branch 1,Business Insurance,Jill,Matthew,Lynn,5600,040053,Enviar poliza electronica
3225,Firma poliza electronica por parte del cliente,2025-01-19 11:20:05.749194+00:00,Policy onboarding,Branch 1,Business Insurance,Jill,Matthew,Lynn,5600,040053,Firma poliza electronica por parte del cliente
3225,Finalizar envio poliza y factura al cliente,2025-01-19 21:03:07.292739+00:00,Policy onboarding,Branch 1,Business Insurance,Jill,Matthew,Lynn,5600,040053,Finalizar envio poliza y factura al cliente
3225,Finalizar proceso de emision,2025-01-20 05:41:45.818203+00:00,Policy onboarding,Branch 1,Business Insurance,Jill,Matthew,Lynn,5600,040053,Finalizar proceso de emision
3225,Recepcion pago,2025-01-21 09:13:32.853538+00:00,Policy onboarding,Branch 1,Business Insurance,Jill,Matthew,Lynn,5600,040053,Recepcion pago
3225,Registro de compromiso,2025-01-21 12:49:42.570036+00:00,Policy onboarding,Branch 1,Business Insurance,Jill,Matthew,Lynn,5600,040053,Registro de compromiso
3225,Enviar a Revisión suscripción,2025-01-21 15:50:36.373513+00:00,Policy onboarding,Branch 1,Business Insurance,Jill,Matthew,Lynn,5600,040053,Enviar a Revisión suscripción
3225,Revisión en suscripción,2025-01-21 16:34:09.157242+00:00,Policy onboarding,Branch 1,Business Insurance,Jill,Matthew,Lynn,5600,040053,Revisión en suscripción
3225,Enviar a suscripcion local,2025-01-21 17:04:43.337880+00:00,Policy onboarding,Branch 1,Business Insurance,Jill,Matthew,Lynn,5600,040053,Enviar a suscripcion local
3225,Aprobar solicitud en suscripcion local,2025-01-21 18:28:26.617189+00:00,Policy onboarding,Branch 1,Business Insurance,Jill,Matthew,Lynn,5600,040053,Aprobar solicitud en suscripcion local
3225,Enviar respuesta al area comercial,2025-01-22 01:12:39.911008+00:00,Policy onboarding,Branch 1,Business Insurance,Jill,Matthew,Lynn,5600,040053,Enviar respuesta al area comercial
3225,Aceptar (ganado) por parte del Brocker,2025-01-22 08:55:18.538060+00:00,Policy onboarding,Branch 1,Business Insurance,Jill,Matthew,Lynn,5600,040053,Aceptar (ganado) por parte del Brocker
3225,Visado,2025-01-22 20:04:56.710106+00:00,Policy onboarding,Branch 1,Business Insurance,Jill,Matthew,Lynn,5600,040053,Visado
3225,Revisión en emisión,2025-01-23 00:47:54.111771+00:00,Policy onboarding,Branch 1,Business Insurance,Jill,Matthew,Lynn,5600,040053,Revisión en emisión
3225,Iniciar facturación,2025-01-24 01:24:51.255842+00:00,Policy onboarding,Branch 1,Business Insurance,Jill,Matthew,Lynn,5600,040053,Iniciar facturación
3225,Generar Factura,2025-01-25 10:39:02.261130+00:00,Policy onboarding,Branch 1,Business Insurance,Jill,Matthew,Lynn,5600,040053,Generar Factura
3225,Contabilizar Factura,2025-01-25 19:35:59.188988+00:00,Policy onboarding,Branch 1,Business Insurance,Jill,Matthew,Lynn,5600,040053,Contabilizar Factura
3225,Generar poliza,2025-01-26 04:42:53.917670+00:00,Policy onboarding,Branch 1,Business Insurance,Jill,Matthew,Lynn,5600,040053,Generar poliza
3225,Enviar factura electronica,2025-01-26 09:31:06.142088+00:00,Policy onboarding,Branch 1,Business Insurance,Jill,Matthew,Lynn,5600,040053,Enviar factura electronica
3225,Respuesta SRI,2025-01-27 22:11:44.556972+00:00,Policy onboarding,Branch 1,Business Insurance,Jill,Matthew,Lynn,5600,040053,Respuesta SRI
3225,Enviar poliza electronica,2025-01-29 17:54:20.536262+00:00,Policy onboarding,Branch 1,Business Insurance,Jill,Matthew,Lynn,5600,040053,Enviar poliza electronica
3225,Firma poliza electronica por parte del cliente,2025-01-30 08:13:41.687259+00:00,Policy onboarding,Branch 1,Business Insurance,Jill,Matthew,Lynn,5600,040053,Firma poliza electronica por parte del cliente
3225,Finalizar envio poliza y factura al cliente,2025-01-30 18:35:37.726337+00:00,Policy onboarding,Branch 1,Business Insurance,Jill,Matthew,Lynn,5600,040053,Finalizar envio poliza y factura al cliente
3225,Finalizar proceso de emision,2025-01-30 20:03:36.200114+00:00,Policy onboarding,Branch 1,Business Insurance,Jill,Matthew,Lynn,5600,040053,Finalizar proceso de emision
3225,Recepcion pago,2025-01-31 12:33:13.490257+00:00,Policy onboarding,Branch 1,Business Insurance,Jill,Matthew,Lynn,5600,040053,Recepcion pago
217,Visado,2025-02-20 02:17:23.880556+00:00,Renewal,Branch 8,Disability Insurance,Jack,Geraldine,Sidney,4700,035527,Visado
217,Revisión en emisión,2025-02-20 05:41:25.945565+00:00,Renewal,Branch 8,Disability Insurance,Jack,Geraldine,Sidney,4700,035527,Revisión en emisión
217,Devolucion a comercial desde emisión,2025-02-20 19:54:09.946696+00:00,Renewal,Branch 8,Disability Insurance,Jack,Geraldine,Sidney,4700,035527,Devolucion a comercial desde emisión
217,Revisión en emisión,2025-02-21 09:00:22.575849+00:00,Renewal,Branch 8,Disability Insurance,Jack,Geraldine,Sidney,4700,035527,Revisión en emisión
217,Iniciar facturación,2025-02-21 21:20:49.415057+00:00,Renewal,Branch 8,Disability Insurance,Jack,Geraldine,Sidney,4700,035527,Iniciar facturación
217,Generar Factura,2025-02-22 03:36:50.914860+00:00,Renewal,Branch 8,Disability Insurance,Jack,Geraldine,Sidney,4700,035527,Generar Factura
217,Contabilizar Factura,2025-02-22 16:03:25.280408+00:00,Renewal,Branch 8,Disability Insurance,Jack,Geraldine,Sidney,4700,035527,Contabilizar Factura
217,Generar poliza,2025-02-23 10:13:21.669242+00:00,Renewal,Branch 8,Disability Insurance,Jack,Geraldine,Sidney,4700,035527,Generar poliza
217,Enviar factura electronica,2025-02-23 15:24:18.160685+00:00,Renewal,Branch 8,Disability Insurance,Jack,Geraldine,Sidney,4700,035527,Enviar factura electronica
217,Respuesta SRI,2025-02-24 00:34:26.479768+00:00,Renewal,Branch 8,Disability Insurance,Jack,Geraldine,Sidney,4700,035527,Respuesta SRI
217,Enviar poliza electronica,2025-02-24 05:49:32.826405+00:00,Renewal,Branch 8,Disability Insurance,Jack,Geraldine,Sidney,4700,035527,Enviar poliza electronica
217,Firma poliza electronica por parte del cliente,2025-02-24 10:20:31.029460+00:00,Renewal,Branch 8,Disability Insurance,Jack,Geraldine,Sidney,4700,035527,Firma poliza electronica por parte del cliente
217,Finalizar envio poliza y factura al cliente,2025-02-24 23:54:02.071619+00:00,Renewal,Branch 8,Disability Insurance,Jack,Geraldine,Sidney,4700,035527,Finalizar envio poliza y factura al cliente
217,Finalizar proceso de emision,2025-02-25 03:02:42.388438+00:00,Renewal,Branch 8,Disability Insurance,Jack,Geraldine,Sidney,4700,035527,Finalizar proceso de emision
217,Recepcion pago,2025-02-25 07:22:38.852683+00:00,Renewal,Branch 8,Disability Insurance,Jack,Geraldine,Sidney,4700,035527,Recepcion pago
217,Registro de compromiso,2025-02-25 08:09:59.973999+00:00,Renewal,Branch 8,Disability Insurance,Jack,Geraldine,Sidney,4700,035527,Registro de compromiso
217,Enviar a Revisión suscripción,2025-02-25 08:37:06.004950+00:00,Renewal,Branch 8,Disability Insurance,Jack,Geraldine,Sidney,4700,035527,Enviar a Revisión suscripción
217,Revisión en suscripción,2025-02-27 02:44:12.687222+00:00,Renewal,Branch 8,Disability Insurance,Jack,Geraldine,Sidney,4700,035527,Revisión en suscripción
217,Enviar a suscripcion local,2025-02-28 02:56:39.180947+00:00,Renewal,Branch 8,Disability Insurance,Jack,Geraldine,Sidney,4700,035527,Enviar a suscripcion local
217,Declinar solicitud en suscripcion,2025-02-28 10:52:06.722296+00:00,Renewal,Branch 8,Disability Insurance,Jack,Geraldine,Sidney,4700,035527,Declinar solicitud en suscripcion
926,Ingresar tramite,2025-03-07 01:49:24.176374+00:00,Policy onboarding,Branch 7,Marine Insurance,Hugh,Madeline,Shane,6000,019108,Ingresar tramite
926,Registrar PO,2025-03-07 04:28:21.329836+00:00,Policy onboarding,Branch 7,Marine Insurance,Hugh,Madeline,Shane,6000,019108,Registrar PO
926,Enviar a emision,2025-03-07 11:36:33.249658+00:00,Policy onboarding,Branch 7,Marine Insurance,Hugh,Madeline,Shane,6000,019108,Enviar a emision
926,Revisión en emisión,2025-03-07 19:27:32.966302+00:00,Policy onboarding,Branch 7,Marine Insurance,Hugh,Madeline,Shane,6000,019108,Revisión en emisión
926,Iniciar facturación,2025-03-07 21:24:42.929355+00:00,Policy onboarding,Branch 7,Marine Insurance,Hugh,Madeline,Shane,6000,019108,Iniciar facturación
926,Generar Factura,2025-03-08 18:19:03.279331+00:00,Policy onboarding,Branch 7,Marine Insurance,Hugh,Madeline,Shane,6000,019108,Generar Factura
